exam,year,shift,question_text,question_length,subject,topic,bloom_level,difficulty
GATE,2025,Shift 2,"GATE 2035 Computer Science and Information Technology (CS1)   Q.47 Consider a relational schema team(name,city,owner), with functional dependencies {name   city, name  > owner}. The relation team is decomposed into two relations, t1(name,city) and t2(name, owner). Which of the following statement(s) is/are TRUE? (A) The relation team is NOT in BCNF. (B) The relations t1 and t2 are in BCNF. (C) The decomposition constitutes a lossless join. (D) The relation team is NOT in 3NF. Organising Institute: IIT Roorkee Page 47 of 64",81,Computer Science,Programming,Understand,Hard
GATE,2025,Shift 2,"ae Computer Science and Information Technology (CS1) GATE 2025   Q.48 Which of the following predicate logic formulae/formula is/are CORRECT representation(s) of the statement: “Everyone has exactly one mother’? The meanings of the predicates used are: « mother(y,x): y is the mother of x * noteq(x,y): x and y are not equal (A) Wxayaz(mother(y,x) A amother(z,x)) (B) vxay[mother(y, x) A Wz(noteq(z,y) > amother(z, x))] (C) VxVy[mother(y, x) > 4z(mother(z, x) A nnoteq(z,y))  (D) Vxa4 y[mother(y, x) A A42z(noteq(z, y) A mother (z, x))] Organising Institute: IIT Roorkee Page 48 of 64",90,Computer Science,Compiler Design,Understand,Hard
GATE,2025,Shift 2,"ae Computer Science and Information Technology (CS1) GATE 2025   Q.49 A = {0,1,2,3,...} is the set of non-negative integers. Let F be the set of functions from A to itself. For any two functions, f;, f € F, we define AOfIM =Aty + h@ for every number n in A. Which of the following is/are CORRECT about the mathematical structure (F, ©)? (A) (F,@) is an Abelian group. (B) (F,@) is an Abelian monoid. (C) (F,@) is a non-Abelian group. (D) (F, ©) is a non-Abelian monoid. Organising Institute: IIT Roorkee Page 49 of 64",95,Computer Science,Programming,Remember,Hard
GATE,2025,Shift 2,"Computer Science and Information Technology (CS1) GATE 2025   Q.5 According to the map shown in the figure, which one of the following statements is correct? Note: The figure shown is representative. Library Canteen Physics Lab Hospital mo} os] [o) “ & = iz ive) = 5th Cross Road Hostels Chemistry Lab Classrooms Z (A) The library is located to the northwest of the canteen. (B) The hospital is located to the east of the chemistry lab. (C) The chemistry lab is to the southeast of physics lab. (D) The classrooms and canteen are next to each other. Organising Institute: IIT Roorkee Page 5 of 64",105,Computer Science,Compiler Design,Understand,Hard
GATE,2025,Shift 2,"ae Computer Science and Information Technology (CS1) ATE 2035 G Q.50   Consider the following deterministic finite automaton (DFA) defined over the alphabet, = {a,b}. Identify which of the following language(s) is/are accepted by the given DFA. (A) The set of all strings containing an even number of b’s. (B) The set of all strings containing the pattern bab. (C) The set of all strings ending with the pattern bab. (D) The set of all strings not containing the pattern aba. Organising Institute: IIT Roorkee Page 50 of 64",88,Computer Science,Theory of Computation,Remember,Hard
GATE,2025,Shift 2,"Computer Science and Information Technology (CS1) GATE 2025 Q.51   A disk of size 512M bytes is divided into blocks of 64K bytes. A file is stored in the disk using linked allocation. In linked allocation, each data block reserves 4 bytes to store the pointer to the next data block. The link part of the last data block contains a NULL pointer (also of 4 bytes). Suppose a file of 1M bytes needs to be stored in the disk. Assume, 1K = 21° and 1M = 22°. The amount of space in bytes that will be wasted due to internal fragmentation is . (Answer in integer) Organising Institute: IIT Roorkee Page 51 of 64",114,Computer Science,Programming,Understand,Hard
GATE,2025,Shift 2,Computer Science and Information Technology (CS1) GATE 2035 Q.52   Refer to the given 3-address code sequence. This code sequence is split into basic blocks. The number of basic blocks is . (Answer in integer) 1001: i=1 1002: 3 =1 1003: tl = 10*i 1004: t2 = tlt 1005: t3 = 8*t2 1006: t4 = t3-88 1007: a[t4] = 0.0 1008: 3 = j+1 1009: if j <= 10 goto 1003 1010: i = itl 1011: if i <= 10 goto 1002 1012: i=1 1013: t5 = i-1 1014: t6 = 88*t5 1015: a[t6] = 1.0 1016: i = itl 1017: if i <= 10 goto 1013 Organising Institute: IIT Roorkee Page 52 of 64,114,Computer Science,General,Understand,Hard
GATE,2025,Shift 2,"Computer Science and Information Technology (CS1) GATE 2025   Q.53   Acomputer has a memory hierarchy consisting of two-level cache (LI and L2) and a main memory. If the processor needs to access data from memory, it first looks into L1 cache. If the data is not found in L1 cache, it goes to L2 cache. If it fails to get the data from L2 cache, it goes to main memory, where the data is definitely available. Hit rates and access times of various memory units are shown in the figure. The average memory access time in nanoseconds (ns) is . (rounded off to two decimal places) L1 cache Hit rate=95%, Access time = 10 ns L2 cache Hit rate=85%, Access time (including L1 cache miss penalty) =20ns Main Memory Access time (including L1 and L2 cache miss penalty) = 200 ns Organising Institute: IIT Roorkee Page 53 of 64",148,Computer Science,Operating Systems,Understand,Hard
GATE,2025,Shift 2,"Computer Science and Information Technology (CS1) GATE 2035   Q.54 In optimal page replacement algorithm, information about all future page references is available to the operating system (OS). A modification of the optimal page replacement algorithm is as follows: The OS correctly predicts only up to next 4 page references (including the current page) at the time of allocating a frame to a page. A process accesses the pages in the following order of page numbers: 1, 3, 2, 4, 2,3, 1, 2, 4, 3, 1,",85,Computer Science,Operating Systems,Understand,Hard
GATE,2025,Shift 2,"If the system has three memory frames that are initially empty, the number of page faults that will occur during execution of the process is . (Answer in integer) Organising Institute: IIT Roorkee Page 54 of 64",37,Computer Science,Operating Systems,Understand,Hard
GATE,2025,Shift 2,"Computer Science and Information Technology (CS1) GATE 2035   Q.55 Consider the following database tables of a sports league. player (pid, pname , age) team (tid, tname,city,cid) coach (cid, cname) members (pid, tid) An instance of the table and an SQL query are given. player coach team members Ishan 26 103   Trevor 30   PK Mohali   103 Axar 30 Bl wln SELECT MIN (P.age) FROM player P WHERE P.pid IN ( SELECT M.pid FROM team T, coach C, members M WHERE C.cname = 'Mark' AND T.cid = C.cid AND M.tid = T.tid ) The value returned by the given SQL query is . (Answer in integer) Organising Institute: IIT Roorkee Page 55 of 64",112,Computer Science,Database Management Systems,Understand,Hard
GATE,2025,Shift 2,Computer Science and Information Technology (CS1) GATE 2025   Q.56   Suppose a 5-bit message is transmitted from a source to a destination through a noisy channel. The probability that a bit of the message gets flipped during transmission is 0.01. Flipping of each bit is independent of one another. The probability that the message is delivered error-free to the destination is (rounded off to three decimal places) Organising Institute: IIT Roorkee Page 56 of 64,74,Computer Science,Programming,Understand,Hard
GATE,2025,Shift 2,"GATE 2035 Computer Science and Information Technology (CS1)   Q.57 Suppose a message of size 15000 bytes is transmitted from a source to a destination using IPv4 protocol via two routers as shown in the figure. Each router has a defined maximum transmission unit (MTU) as shown in the figure, including IP header. The number of fragments that will be delivered to the destination is (Answer in integer) Destination Source Router-1 Router-2 (MTU=5000 bytes) (MTU=3000 bytes) Organising Institute: IIT Roorkee Page 57 of 64",83,Computer Science,Computer Networks,Remember,Hard
GATE,2025,Shift 2,"GATE 2035 Computer Science and Information Technology (CS1)   Q.58 Consider a probability distribution given by the density function P(x). P(x) = {ox forl<x<4 0, forx <lorx>4 The probability that x lies between 2 and 3, 1.e., P(2 < x < 3) is (rounded off to three decimal places) Organising Institute: IIT Roorkee Page 58 of 64",56,Computer Science,Programming,Understand,Hard
GATE,2025,Shift 2,"Computer Science and Information Technology (CS1) GATE 2025   Q.59 Consider a finite state machine (FSM) with one input X and one output f, represented by the given state transition table. The minimum number of states required to realize this FSM is . (Answer in integer) Present state Next state Output f X=0/X=1 X=0 X=1 A F B 0 0 B D C 0 0 C F E 0 0 D G A 1 0 E D C 0 0 F F B 1 1 G G H 0 1 H G A 1 0 Organising Institute: IIT Roorkee Page 59 of 64",102,Computer Science,General,Understand,Hard
GATE,2025,Shift 2,"Computer Science and Information Technology (CS1) GATE 2025   Q.6   Q.10 Carry TWO marks Each Q.6 “JT put the brown paper in my pocket along with the chalks, and possibly other things. I suppose every one must have reflected how primeval and how poetical are the things that one carries in one’s pocket: the pocket-knife, for instance the type of all human tools, the infant of the sword. Once I planned to write a book of poems entirely about the things in my pocket. But I found it would be too long: and the age of the great epics is past.” (From G.K. Chesterton’s “A Piece of Chalk”) Based only on the information provided in the above passage, which one of the following statements is true? (A) The author of the passage carries a mirror in his pocket to reflect upon things. (B) The author of the passage had decided to write a poem on epics. (C) The pocket-knife is described as the infant of the sword. (D) Epics are described as too inconvenient to write. Organising Institute: IIT Roorkee Page 6 of 64",183,Computer Science,Algorithms,Understand,Hard
GATE,2025,Shift 2,GATE 2035 Computer Science and Information Technology (CS1)   Q.60 Consider the given sequential circuit designed using D-Flip-flops. The circuit is initialized with some value (initial state). The number of distinct states the circuit will go through before returning back to the initial state is . (Answer in integer) Organising Institute: IIT Roorkee Page 60 of 64,56,Computer Science,Computer Networks,Understand,Hard
GATE,2025,Shift 2,"Computer Science and Information Technology (CS1) GATE 2025   Q.61 #include <stdio.h> int foo(int S[],int size) { if(size == 0) return 0; if(size == 1) return 1; if(S[0] != S[1]) return 1+f00(S+1,size-1) ; return foo(St+1,size-1) ; int main() { int A[J={0,1,2,2,2,0,0,1,1}; printf (""%d"",foo0(A,9)); return 0; } The value printed by the given C program is . (Answer in integer) Organising Institute: IIT Roorkee Page 61 of 64",66,Computer Science,Programming,Understand,Hard
GATE,2025,Shift 2,"Computer Science and Information Technology (CS1) GATE 2035   Gee Q.62 Let LIST be a datatype for an implementation of linked list defined as follows: typedef struct list { int data; struct list *next; } LIST; Suppose a program has created two linked lists, L1 and L2, whose contents are given in the figure below (code for creating L1 and L2 is not provided here). L1 contains 9 nodes, and L2 contains 7 nodes. Consider the following C program segment that modifies the list L1. The number of nodes that will be there in L1 after the execution of the code segment is (Answer in integer) Le ee Hes Hs Hs Pt [fs Ff s 1 Lt Jott fos fee 9 fps foria2   4   int find (int query, LIST *list) { while (list != NULL) { if(list->data == query) return 1; list = list->next; } return 0; } int main () { ptr1=L1; ptr2=L2; while (ptri->next != NULL) { query = ptrl->next->data; if (find (query, L2)) ptril->next = ptrl->next->next; else ptrl = ptrl->next; return 0; Organising Institute: IIT Roorkee Page 62 of 64",182,Computer Science,Programming,Remember,Hard
GATE,2025,Shift 2,"GATE 2035 Computer Science and Information Technology (CS1)   Consider the following C program: #include <stdio.h> int gate (int n) { int d, t, newnum, turn; newnum = turn = 0; t=1; while (n>=t) t *= 10; t /=10; while (t>0) { d = n/t; n = n&t; t /= 10; if (turn) newnum = 10*newnum + d; turn = (turn + 1) %2; } return newnum; int main () { print£t (""%d"", gate(14362)); return 0; } The value printed by the given C program is . (Answer in integer) Organising Institute: IIT Roorkee Page 63 of 64",97,Computer Science,Programming,Understand,Hard
GATE,2025,Shift 2,"ae Computer Science and Information Technology (CS1) GATE 2025 Q.64   The maximum value of x such that the edge between the nodes B and C is included in every minimum spanning tree of the given graph is . (answer in integer) Q.65   Ina double hashing scheme, h,(k) = k mod 11 and h2(k) = 1+ (k mod 7) are the auxiliary hash functions. The size m of the hash table is",71,Computer Science,Programming,Understand,Hard
GATE,2025,Shift 2,"The hash function for the i-th probe in the open address table is [h,(k) +ih2(k)] mod m. The following keys are inserted in the given order: 63, 50, 25, 79, 67,",31,Computer Science,Programming,Understand,Medium
GATE,2025,Shift 2,The slot at which key 24 gets stored is . (Answer in integer) Organising Institute: IIT Roorkee Page 64 of 64,21,Computer Science,General,Understand,Medium
GATE,2025,Shift 2,"Computer Science and Information Technology (CS1) GATE 2035   Q.7 In the diagram, the lines QR and ST are parallel to each other. The shortest distance between these two lines is half the shortest distance between the point P and line QR. What is the ratio of the area of the triangle PST to the area of the trapezium SQRT? Note: The figure shown is representative. P Ss T Q R (A) 1 3 (B) 1 4 (C) 2 5 (D) 1 2 Organising Institute: IIT Roorkee Page 7 of 64",90,Computer Science,Compiler Design,Understand,Hard
GATE,2025,Shift 2,"ae Computer Science and Information Technology (CS1) ATE 2035 G Q.8 A fair six-faced dice, with the faces labelled ‘1’, ‘2’, ‘3’, ‘4’, ‘5’, and ‘6’, is rolled thrice. What is the probability of rolling ‘6’ exactly once? (A)   75 216 (By)   1 6 © ji 18 (D)   25 216 Organising Institute: IIT Roorkee Page 8 of 64",58,Computer Science,Compiler Design,Understand,Hard
GATE,2025,Shift 2,"ae Computer Science and Information Technology (CS1) GATE 2025 Q.9 A square paper, shown in figure (1), is folded along the dotted lines as shown in the figures (II) and (III). Then a few cuts are made as shown in figure (IV). Which one of the following patterns will be obtained when the paper is unfolded? Note: The figures shown are representative. (1) (ID) (IIT) (IV) (A) = """,69,Computer Science,Compiler Design,Understand,Hard
GATE,2025,Shift 2,"= (B)   7   Sd (©) 7 1 A. = (D) 1 a 1, Organising Institute: IIT Roorkee Page 9 of 64",21,Computer Science,General,Understand,Medium
