exam,year,shift,question_text,question_length,subject,topic,bloom_level,difficulty,image_source,folder_source
TNPSC,2024,No,"Which of the following statements are true about “Anti-defection law”? G) Provided by the 524 Amendment, Act of 1985 Gi) Added in the 9th schedule to the Constitution (iii) Made some changes in the 91st Amendment Act of 2003 (A) @ only -       AS (i) and (ii) only (C) () and Gi) only (D) (i) and (in) only (E) Answer not known ~ Spsaranibd ainéduwmsefles sé grad seré siigesy ubdl efwrer sappy GTS? G) 52°"" syemndué sLL Shmps5b 1985, seflssgy. Gi) sigsencne 9°% 1 Leenonrudled Glonowrsacivi gy. Gi) 91°"" s7emntyé FLL SA Hs5b 20038e eapawuns at A 55D BS'(HSS ep > & O BOSS Gavi gy. (A) () pL@b , (B) @ vpgw Gii) ve Ow (C) @) oppo Gi) oOo   oe (D) Gi) wpgnd (ii) we Qo (E) - Glen. Ags Muchleanc",133,Indian Polity,Constitution of India,Remember,Very Hard,page_14.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,"118. The Industrial Policy of India, which abolished the MRTP Act in 1969 was FY) 1991 Industrial Policy (B) 1977 Industrial Policy {C) 1980 Industrial Policy (D) 1990 Industrial Policy (E) Answer not known ahs TsmsloCardrmawuneg Qiswureila MRTP 1969 s-i sas5 ess? (A) 1991 94 a,a0g.cr Camplb Carcrmns (B) 1977 ab gegen Asm fh Candis (C) 1980 24 gcd. Osmph Gamcrang (D) 1990 i ayaing. et Asm Gancrens (E) lar Agsitwcladanre",71,Current Affairs,National Current Affairs,Understand,Very Hard,page_15.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,"Kisan Credit Card (KCC) was launched in 1998 by (A) Reserve Bank of India (B)  NABARD Bank (C) Govt. of India   AD) Reserve Bank of India and NABARD Bank (E) Answer not known 2 pat ser oa. (KCC) 1998-a wire Asm metus? (A) wow cud , (B) sunt® and   (C) @p8u 9s (D) mw aad wim BUTT® eum) (E) Slav As fueilaene       43   . CCSE4GT/2024 . [Turn over",68,General Studies,General,Understand,Very Hard,page_15.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,"120. Assertion [A] = The Ministry of Education (Formerly Human Resource Development-MHRD) in India formulates education Policy in India and also undertakes Education Programs. Reason [R]   : The centre is represented by the Ministry of   Jo Education decides the India’s Education budget. Both [A] and [R] are true and [Rj explains [A] (B) Both [A] and [R] are true and [R] does not explains [A] (C) [A] 1s correct and [R] is false (D) [A] is false and [R] is true (E) Answer not known gam [A] °: og Slusdrscval ADDED (MSH per weilsgeier Guobume.@ anoéssb-MHRD) pid pret scdailé Qandrenssancruy SLLMSRETUD ASS BOLCopLiuPss auGdlpgy. SITTOBOTID (R] : Sus 5009 snvsesb sHMSsTET auTay sway HLLSons Ray Qewdlngs. , Oo (A) [A] wim [R] Qyeer@v efumangy, wg [R], [A] ena! eSerésAing   (B) [A] wine [R] QyeonG sAwmengy, LSxbayu RI, [A] eeu Merssatcvancd (C) [A] sfusrergy wm [R] sarprengy (D) [A] sarprengy wpmnd-[R] sflurengy (E) feo Asflucledena CCSE4GT/2024 ,   4A -",158,Geography,Human Geography,Understand,Very Hard,page_16.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,121. “The Swadeshi “Steam Navigation Company” started with capital amount of     (A) Rs. 2 lakh . (B) Rs. 5 lakh (C) Rs. 8 lakh : Ven Rs. 10 lakh (E) Answer not known &Gge4l bynes suiue sib@uatder <apbu Qurss (psd G Csnens (A) @.2@aceb (B) @. 5 Qaxen (C) . 8 Qaew (D),53,General Studies,General,Understand,Very Hard,page_17.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,"Ram Prasad Bismil and Ashfaqulla Khan were arrested and tried in the case. (A) Chittagong Armoury raid   \4) ~=Kakori conspiracy case (C) Lahore conspiracy case   (D) Bomb Throwing in the Central Legislative Assembly (E) Answer not known   under Braygéensaopsare grdigends Geviiled wimid AEP eLUTGOVOT STO Msg AeWWIULG Aopssomoen MS saci gy. (A) Advan Buy FSIS Bsrors srs GSO (B) anGanfh c8) upg   (C) ersatt gH) Qpss , (D) ws swe LU Curmaule ynssGonG SAugshars (E) Alar Asfuclace co 45 CCSE4GT/2024 [Turn over",82,General Studies,General,Understand,Very Hard,page_17.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,123. Who appeared in the court in defence of revolutionary nationalists in the Alipur blast case? VJ Chittaranjan Dass (B) Bala Gangadhar Tilak (C) V.O. Chidambaram (D) G. Subramaniyam   (E) Answer not known AOU S87 Gaugiy apse ygthay CsAwanPaensara cungrgwet Writ ? ; (A) Assrepecr srev (B) unrwsmensy Sloat (C) ae. Agbup CD) G. sige (E) allan AsNuclaenra,58,Science & Technology,Physics,Remember,Very Hard,page_18.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,"Who was honoured with such titles as Rao Sahib (1926), Rao Bahadur (1930) and Divan Bahadur (1936) for his selfless social services? J) Rettaimalai Srinivasan (B) Mylai Chinnathambi Raja (C) M. Singaravelar (D) Dr. C. Natesanar (E) Answer not known serarawihm Genesee grey etd (1926), gra vsgmt (1930), HSeunen usgnit (1936) 4Aw uci mses Aupbmeut wire (A) @\nv.eo wene Eailouneest (B) nuvfere Aeretgibi9 greg (C) w. Swany Gouett (D) créuir. A. pCLéenmt (E) Gar Asfwealaea CCSE4GT/2024 6   -",78,General Studies,General,Remember,Very Hard,page_18.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,"125. What removes inner negativity of a Mankind like a lamp according to Valluvar? (A)  @) (C) wr Lamp with truth’s pure radiance (E) Lamp of Penance Blessed Lamp Light of the Family Answer not known AsSHor Bowens CuTnsSGbd Mlersars cucteneutr arg enenés Sa Slesrpiit ? @) B) ©) ©) (E) Ho herds, A HET oslorss GOHwbu Merss, Gumuwir oilers, leo Gs fueilerene 47 CCSE4GT/2024 [Turn over",67,General Studies,General,Understand,Very Hard,page_19.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,102. Match the following : (a) Cerebral cortex   (b} Hypothalamus. (c) Cerebellum (d) Pons - @ . @) (A) 1 8 (BR). 203 () 2 01 Wb) 2 2 1 (9) 2 4 38 4 oOo & FF RF (E) Answer not known Epésrerucbenwn AunhsHye : (a) Gugepenants ymenf (b) soomriGungemoed : (c) Agigpenen (d) wunetev - (a) @) (A) 1 3° (B) 2 8 (C) 2,67,General Studies,General,Understand,Very Hard,page_2.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,@ wo   = . Temperature control Sensory perception   Role in sleep-awake cycle - Maintenance of posture and balance aL Qaursflererenwss SLHULIMSAISD 2 cmTireysonarcs Clumised 2 mss-oN PLY eps   2d sober 30,31,General Studies,General,Understand,Hard,page_2.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,"126. A person invested Rs.12,000 in a fixed deposit scheme for 2 years at the rate of 5% compound interest. How much amount will be got on maturity of the fixed deposit? (A) Rs.13,200 (B) Rs.13,430 JS Rs.13,230 (D) Rs.12,600 (KE) Answer not known QwGauir eh. 12,000 2 5% gaLQety, alalessler 2 gonGaeske fines snout   , ALL SH AsasaiAort. Bobsy meus apse, Asrmawrs sar orducuerey Gluimieumit ? (A) - @. 13,200 (BY, 13,430 (C) @. 13,230 (D) @. 12,600 (E) Sar Asiuclaama   CCSE4GT/2024 48",84,Current Affairs,National Current Affairs,Understand,Very Hard,page_20.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,"The Roman Writer Piliny the Elder writes of  ’s, in his Natural (A) Kaveripumpattinam (B) Nagapattinam   VF Musiri   (D) Korkai (KE) Answer not known. Gymb BriLeoLé Caiths epss Dafa STA ul Ques cyan) er@xyib Breit QsAureiler cps Cugmamyg croné SOA Oren. (A) sre fytbuttemb     (B) sreduciqgenb ©) gap (D)- Gamians (E) © flea AgAuaarenad . Iyothee Thassar founded the Dravida Mahajana Sabha in 1891 and organised the First Conference of the association at   ) (A) Salem (B) Trichy MF Nilgiris (D) Madurai  (E) Answer not known 1891 ga aCunsh srepre Almewu e Hywel oargorsouSe (pse wipro BOLUM Bid (A) Gea (B) SIGs (C) sod (D) wgyeny , (E) Ae QgAuailaane 49 CCSE4GT/2024 {Turn over",114,Current Affairs,National Current Affairs,Apply,Very Hard,page_21.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,129. Who did eulogise Thirukkural as given below? “Will any other didactic book is needed if one knows Thirukkural”. (A) Avvaiyaar VB) Prof. Sundarampillai (C) Bharathiyaar  (D) Shuddhananda Bharathi (E) Answer not known     cree: Gews SHsGnmoer pore shgienthGgrt ocremneuGyr gens Hlvacoen cre) HHS GOST Ys psgeojpssoutt writ? (A) gerencuumit (B) Gupm. s5qub Getener (C) ung§wenit (D) sd5ren65 utguinit (E) ler Ashwell,61,General Studies,General,Understand,Very Hard,page_22.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,"What are the two things that one should keep in mind when setting out to conquer the world in the Kura]? “Gnalam Karuthinum Kaikoodum” (A) Wealth and Bravery / courage Jb) Time and Place (C) Brother-sister help (D) Father, mother help (E) Answer not known “@ T@Ld S(HSleoiD os snd”   Gopal AMS Goeller spout 2a EpEpauesu .d OSULUIGHDS SH HSleormeyjid Hout chs Ayer ahljg Qeucdur Cover? (A) Gederapib, papi (B) smaqapib, QLapib (C) sGangy   sGanafl 250M  (D) sms, sheng 20M (E) chlor Agsfhwuaiaea CCSE4GT/2024 50",85,General Studies,General,Understand,Very Hard,page_22.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,131. Anemia Mukt Bharat was implemented in Tamil Nadu in the year   (A) 2010 (B) 2015 V2) 2018 oe ©) 2020 (E) Answer not known SUIPET g&d 755 Gerona (pss uns ane Ths Baro Asn mevuctg ? (A) 2010 (B) 2015 (C) 2018 (D) 2020 (E) leo Asfucildena Oe,49,Tamil Nadu Studies,Tamil Language & Literature,Understand,Hard,page_23.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,"Implementation of the Tamil Nadu Urban Healthcare project funded by the Japan International Corporation agency for   years. (A) 5   (BB) 6 7 ) 8 (E) Answer not known ""SOUL TetT Ligon @ Samay (IPSEOLD Aa a goSluyt ct Qewougd sislipsrO HEI sersnys Acisser Qewanssé smear   9ei@\aer. (A) 5 - (B). 6   ©) TT   , (D) 8 (E) lear Asfhucldena",59,Tamil Nadu Studies,Tamil Language & Literature,Understand,Very Hard,page_23.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,"India observed 2018 as the national year of which crop? A) Millets   B) Oil seeds (C) Sugarcane . .(D) Cotton (E) Answer not known   , @pdun 2018 yb g,eioTenL. or SU Lauder GsAu pci se09in 55817 (A) Slenees CUCOSRT ) (B) crarQenws As gseer (C) sqiby -   D) ugsd , (E) clear Agslwealdane   51 CCSE4GT/2024 {Turn over",57,General Studies,General,Understand,Very Hard,page_23.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,"134. Assertion [A]: “Thiranari Thaervu Thittam” was launched in the year 2023. Reason [R] : To encourage the government school students to pursue higher education in premier institution. (A) [A] is true, but [R] is false vw"")! Both Al and [R] are true, [R] is the correct explanation of [A] (C) [A] 1s false, [R] is true   (D) Both [A] and [R] are true, but [R] is not the correct explanation of [A] : (E) Answer ridt known gathm [A]: . 2023 sw san Anos Cetrays Ht Qsm mscuc gy. amend [R] : Ae wdtall wrementaener apsetanin aachl Amcumssad o witsdell Lue sabes © pem&eULiIt Lg). (A) [A] af, goa [R] sup (B) [A] wigs [R] Qrer@w ef, [R]-cranugy [A]-aSlen sfiuen aMleréstb (C) [A] sug, [R] aif (D) [A] wig [R] Qrar@o sf, senna [R]-cremugy [A]-afler sfurner ofler&atb Boma , (E) Meo Gsfucldena CCSE4GT/2024 52 ,",146,General Studies,General,Create,Very Hard,page_24.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,"135. Various welfare schemes to enhance the overall development of Adi Dravidar and Scheduled Tribe people, a sum of Rs.  - crores has been allocated in the Budget Estimate for the year 2023-2024. (A) Rs. 3012.85 (B). Rs. 3212.85 WI Rs. 3512.85 (D) Rs. 3552.85 (KE) Answer not known QB HATTALA Hd ypHIGe uIen obec 8 Quonés aueriéflenus Cindi , udCam pesAC madr, 2023-20249) seinhsaren augey Asay LOSI ty ed /G- Camm. sar 95148Q Gauci @arengy. , (A) @. 3012.85   (B) @. 3212.85. ©   «5. 3512.85 (D) @. 3552.85 (E) Seo AsAucMaene - . 58 . CCSE4GT/2024 [Turn over ©",100,Indian Economy,Macroeconomics,Create,Very Hard,page_25.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,"136. The radius of a conical tent is 700 cm and the height is 24 m. Calculate the length of the canvas used to make the tent if the width of the rectangular canvas is 4 m.     AA) 137.5m (B) 13.75 m   (C) 1.875 m (D) 1.037 m (E) Answer not known Agsracs Ganet® 700 Ge.i8 s7apb 24 8 owyapb 2e@LW Em miby aed GL irqio 2 (RaINSELIUOAMS). Asdias aged Assrailer sow 4 18 crafld sger Herb sree.   (A) 137.518 (B) 13.75 18 (C) 1.375 8 (D) 1.03718 (E) lar AgsfucMeena ,",92,General Studies,General,Apply,Very Hard,page_26.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,"Find the next number : 1, 2, 6, 24, 120, ? (A) 135 , (B) 146 fe) 720   @) 438 . (E) Answer not known MOSS crorencars sirairs > ' 1,2, 6, 24, 120, ? (A) 135 (B) 146 (© 720   (D) 438 (E) Meo Agsfwuchdere CCSE4GT/2024 54   7 -",50,General Studies,General,Understand,Very Hard,page_26.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,"138. If x: =2:1, then (2   y2):(<? +92) is (A) 5:38 BY 18 (Cc) 8:10 OF 3:5 (E) Answer not known xiy=2:1 calla (x? ~ 9""): (x? +9?) romugy (A) 5:3.   B) 1:3 (C) 8:20 (D) 3:5 (E) Alar Asiudldose",40,General Studies,General,Understand,Hard,page_27.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,"Kumaran bought a raincoat and saved Rs. 25 with discount of 20%. What was the original price of the raincoat? S&S Rs. 125   ®) Rs. 250 (C) Rs. 175 } (D) Rs. 150 (E) Answer not known ,   Goyer 20% serepuguier Qo GpIenCamLon eunmA em. 25 ou Cedsgmit craflé, QqudénGam’ ine 186 eAleoe créer? ,   (A) @. 125 Bw 250 {(E) Ser Ashuclase 55 CCSE4GT/2024 (Turn over",67,General Studies,General,Understand,Very Hard,page_27.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,"140. If A=1, B=2, C=3.,....Z =26 then L.C.M. of H,C,F is not equal to (A) X , (B) E+S SE AtC+H   (D) AxCxH (E) Answer not known A=1, B=2,C=3,...Z2=26 ams Gana H,C,F-ar (8.41.0 ete ee si Sladane? (A) X - (B) E+S (C) A+C+H (D) AxCxH (E) fer Asfweallacna",49,General Studies,General,Understand,Hard,page_28.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,"Find the value of /5y5V5.... A) 8   (B) 5° (C) 5? , Jd) 5! (E) Answer not known WA sree V5 5/5... (A) 5°   @B) 5° (C) 5 (D) 5! (E) Sle. AsAwieSlerenen CCSE4GT/2024 56",35,General Studies,General,Understand,Hard,page_28.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,"142. -How many great circles can a hemisphere have? Al B® 0 (C) uncountable . (D) 2 (E) Answer not known ,   RH soaGanerehe HTewT LHD BOQUG ait Laveen GT GbE OBR BENS: crégenan? (A) 1   (B) 0 (C) creioreterimencu ~... @) 2 (E) cleo Agfucidene",46,General Studies,General,Understand,Hard,page_29.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,"Find the volume of a cylinder whose height is 4 m and whose base area is 500 m2. A) 2000 ms  -(B) 2500 m3 (C) 2100-m3   (@) 2700 m3 (EB) Answer not known   ew 4S wpbgibd sigtugery 500 +8 Gara git 2 qemauSer EO SHAT OOGUE HTOOTE. , -() 20008   (B) 2500.5"" (©) 210087. oO (D) 2700 8° (E) Ben Agfucdene   87 } CCSE4G'1/2024   {Turn over",66,Mathematics,Arithmetic,Apply,Very Hard,page_29.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,103. Match the following : (a) Ganymede (b) Titan (c) Neptune. (d) Triton fd) ® © 9 4 #38 2 B) 3 4 1 () 2 3 4 @) 4°°1~ «2 (E) Answer not known orn,36,General Studies,General,Understand,Hard,page_3.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,Moves in opposite. direction to the direction of the spin of its planet,13,General Studies,General,Create,Easy,page_3.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,"Moon with clouds in our solar system 4, Largest moon of our solar system (a) &ipeanerueneu den Gunes : (a) CaeofhBe  ((b) @utuer (c) Qpcng user (d) eopimes ( ) ©) © (Ay 4 38 2 @® 3 4 «1 (© 2 3 4 ) 4 1 2 (E) or Agshuddane",51,General Knowledge,First in India/World,Apply,Very Hard,page_3.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,@flw neragser fat GQuflw pleva @ Oo -= BO 31 CCSE4G1/2024 . [Turn over,14,General Studies,General,Understand,Easy,page_3.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,"144. If 3x+4y:4x+6y = 22:32 then x: y is VAI 1:2 , (B) 1:4 © 2:1 @) 3:1 (E) Answer not known , 8x + 4y:4x + 6y = 22:32 erenlad Xi Y crestugy (A) 1:2 (B) 1:4 (C) 2:1 8:1 (E) . Meo Ggsfwaildene",45,General Studies,General,Understand,Hard,page_30.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,"If the two numbers a and b are in ‘the ratio m:n. Then the LCM of aandbis (A) ma @B) nb MO) mb   () ab oo rn (E) Answer not known. . a Lopitd b cresr@pyid ao creiract m3n crenepib AAssia Pleniopsgicraren cred) @ ppd B udesr B.Gum.w org? (A) ma   (B) nb . (C) mb an D) ab   (EK) Sle AgAuéenen CCSE4G1T/2024 , gg   -",66,Mathematics,Number System,Understand,Very Hard,page_30.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,"‘sacks with 30 mangoes each. As he crosses each toll, he has to give 1 mango for each sack. He crosses 30 tolls. How   many mangoes he will have at the end? (A) 0   @B) 10 © 2 BY 25 (E) Answer not t known Rh usHenes wefigen epl.an a 30 Lombupmuect CISD 3 PPLaLaer e&hage Gedhonen. gauGenm shee stalgous srainGid Guns planes .1 wmbuipb gs7 Guer@wb. 30 smiaé eraigaenors srainGio Gum pgs ACUEML td GTS OOO wombuypraies LS sib Qwsqw? (A)",82,General Studies,General,Create,Very Hard,page_31.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,a @B) 10 (C) 20°   - (D) 25   (E) fle AsfueNdrene Find the length of the Jongest pole that can be placed i in a room 24 m >,29,General Studies,General,Understand,Medium,page_31.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,"long; 18 m broad and 16 m high. (A) 14m :   (B) 24m -) 34 m - @) 44m - (E) Answer not known 24 8 fend, 18 8 s1ea0b Lomb 16 8 owgd acter am mennuleydt nade . abs Sle! Gufs SiDUV UG est Genb erebtent 2 (A) 145 . a (B) 24.8 (C) 3438   (D) 448 (E) Ben AsMuaildena 89 7 . CCSEAGT/2024 [Turn over",67,General Studies,General,Understand,Very Hard,page_31.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,"148. Identify the teeth absent in milk dentition in mammals. , (A) Premolars . wif Molars -   (C) Canines , (D) Incisors (E) Answer not known LITgT Hsehed iTdupsefer sonweile SIERTCILILNBS. (A) (parseo eum Upsdt (B) Sersen eumis ues (C) Gareoqus Libsor     (D) Gail Qu upsdr (E) fer AgsMuelaaa",49,General Studies,General,Remember,Hard,page_32.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,"Which of the following food material is translocated by phloem loading?   (A) Glucose:   , (B) ‘Starch (C) Fructose oo JD) Sucrose (E) Answer not known ,   Epésareruaphe cbs cuss oemas GQumger eyGermu 2 cor Carbpi eLpevid S SSUUA MSI? (A)   G@5ECarev (B) cuumité (C) wgsGurev  (D) s&Gyrev  (E) Ger Asflucloaa CCSE4GT/2024 60 -",53,General Studies,General,Understand,Very Hard,page_32.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,150. Which of the following statements are false about “conditions for no Doppler effect”? - 1.),16,General Studies,General,Remember,Medium,page_33.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,A (B). © ) (E) Listener at rest and Source moves towards the Listener S and L move in such a way that distance between them remains constant ) S and L are moving in mutually perpendicular directions The Source is situated at the centre of the. circle along which the Listener 1 is moving 1 only 1 and 2 only 1 and 4 only 3 and 4only   Answer not known ° THInM OH SUOTOTH! > “Lmtient alenaray BoOL GUOTOS Hse Hlubseereen”,82,General Studies,General,Remember,Very Hard,page_33.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,"4 (A) (B) - (©) (D) (E) CaL@pit piiiay Plenautenn, Ql eparb GaL@pony Cpréé Barns go) aperd (S) wos Ga @pit (L) so Qa QaatuIa paGqbGung GN eparrd (S) bpd Gap (L) HengsQancryy Qeneeers paqbGungy Qol eapawrang) au tumenguSen cnipusciig Bue AOws), Ca Gpir aLitiuresula pambGuTg 1 wo @ib 1 nbd 2 wo @w . Lopp 4 we @w 3 wibpd 4 wL Ow lear AsMueildena 61 - CCSE4GT/2024 (Turn over",71,General Studies,General,Apply,Very Hard,page_33.png,TNPSC-Group-4-2024-General-Studies
TNPSC,2024,No,151. Identify the correctly matched Fossil : (Alga = Fureula 5 Bryophyte     Naiadita (C) Pteridophyte : Lepidocarpon (D) /Gymnosperm   Rhynia (E) Answer not known shure Cunmpsuy CandeudMenen CEIbASHES : (A) ural - Ult@eor (B) GeejGureoul -  Bue out (C) QcfGurseuL - GetviAGUrsmruner (D) eflidGenmarGluurtib   eelunr (E) Sor AsMucilaena CCSE4GT/2024 62,50,General Studies,General,Remember,Very Hard,page_34.png,TNPSC-Group-4-2024-General-Studies
