exam,year,shift,question_text,question_length,subject,topic,bloom_level,difficulty
JEE,2024,Shift 1,"JEE (Advanced) 2024 Paper 1 Q.6 Q.7 Two uniform strings of mass per unit length yp and 4y, and length L and 2L, respectively, are joined at point O, and tied at two fixed ends P and Q, as shown in the figure. The strings are under a uniform tension T. If we define the frequency vp = a EE , which of the following statement(s) is(are) correct? Hu O 4u L >' 2L (A) With a node at O, the minimum frequency of vibration of the composite string is Vo. (B) With an antinode at O, the minimum frequency of vibration of the composite string is 2vo. (C) When the composite string vibrates at the minimum frequency with a node at O, it has 6 nodes, including the end nodes. (D) No vibrational mode with an antinode at O is possible for the composite string. A glass beaker has a solid, plano-convex base of refractive index 1.60, as shown in the figure. The radius of curvature of the convex surface (SPU) is 9 cm, while the planar surface (STU) acts as a mirror. This beaker is filled with a liquid of refractive index n up to the level QPR. If the image of a point object O at a height of h (OT in the figure) is formed onto itself, then, which of the following option(s) is(are) correct? (A) For n 1.42, h = 50 cm. (B) Forn 1.35,h = 36cm. (C) Forn = 1.45, h = 65cm. (D) Forn = 1.48, h = 85cm. 3/8",257,Physics,Optics,Remember,Hard
JEE,2024,Shift 1,"JEE (Advanced) 2024 Paper 1 SECTION 3 (Maximum Marks: 24) e This section contains SIX (06) questions. e The answer to each question is a NON-NEGATIVE INTEGER. e For each question, enter the correct integer corresponding to the answer using the mouse and the on- screen virtual numeric keypad in the place designated to enter the answer. e Answer to each question will be evaluated according to the following marking scheme: Full Marks : +4 If ONLY the correct integer is entered; Zero Marks : 0 Inall other cases. Q.8 The specific heat capacity of a substance is temperature dependent and is given by the formula C = kT, where k is a constant of suitable dimensions in SI units, and T is the absolute temperature. If the heat required to raise the temperature of 1 kg of the substance from  73 C to 27 Cis nk, the value of n is [Given: 0 K =  273°C.] Q.9 A disc of mass M and radius R is free to rotate about its vertical axis as shown in the figure. A battery operated motor of negligible mass is fixed to this disc at a point on its circumference. Another disc of the same mass M and radius R/2 is fixed to the motor’s thin shaft. Initially, both the discs are at rest. The motor is switched on so that the smaller disc rotates at a uniform angular speed w. If the angular speed at which the large disc rotates is w/n, then the value of n is uh fy TT : ft Ui oe thy ro mn mm III Q.10 A point source S emits unpolarized light uniformly in all directions. At two points A and B, the ratio r = I, /Tp of the intensities of light is",298,Mathematics,Trigonometry,Understand,Hard
JEE,2024,Shift 1,"If a set of two polaroids having 45° angle between their pass-axes is placed just before point B, then the new value of r will be 4/8",27,Unknown,Unknown,Understand,Medium
JEE,2024,Shift 1,"JEE (Advanced) 2024 Paper 1 Q.11 Q.12 Q.13 A source (S) of sound has frequency 240 Hz. When the observer (O) and the source move towards each other at a speed v with respect to the ground (as shown in Case 1 in the figure), the observer measures the frequency of the sound to be 288 Hz. However, when the observer and the source move away from each other at the same speed v with respect to the ground (as shown in Case 2 in the figure), the observer measures the frequency of sound to be n Hz. The value of n is S Vv v O Case   o --------------   v v Case 2 + +¢ ------------------------ > s O Two large, identical water tanks,   and 2, kept on the top of a building of height H, are filled with water up to height A in each tank. Both the tanks contain an identical hole of small radius on their sides, close to their bottom. A pipe of the same internal radius as that of the hole is connected to tank 2, and the pipe ends at the ground level. When the water flows from the tanks   and 2 through the holes, the times taken to empty the tanks are ¢, and tz, respectively. If H = (=) h, then the ratio t, /t2 is A thin uniform rod of length Z and certain mass is kept on a frictionless horizontal table with a massless string of length L fixed to one end (top view is shown in the figure). The other end of the string is pivoted to a point O. If a horizontal impulse P is imparted to the rod at a distance x = L/n from the mid-point of the rod (see figure), then the rod and string revolve together around the point O, with the rod remaining aligned with the string. In such a case, the value of n is 5/8",325,Mathematics,Trigonometry,Understand,Hard
JEE,2024,Shift 1,"JEE (Advanced) 2024 Paper 1 SECTION 4 (Maximum Marks: 12) e This section contains FOUR (04) Matching List Sets. e Each set has ONE Multiple Choice Question. e Each set has TWO lists: List-I and List-Il. e   List-I has Four entries (P), (Q), (R) and (S) and List-II has Five entries (1), (2), (3), (4) and (5). e FOUR options are given in each Multiple Choice Question based on List-I and List-Il and ONLY ONE of these four options satisfies the condition asked in the Multiple Choice Question. e Answer to each question will be evaluated according to the following marking scheme: Full Marks : +3 ONLY if the option corresponding to the correct combination is chosen; Zero Marks : 0 If none of the options is chosen (i.e. the question is unanswered); Negative Marks:  1 Inall other cases. Q.14 One mole of a monatomic ideal gas undergoes the cyclic process J> K> L> M- J, as shown in the P-T diagram. t i] t T To 3T Match the quantities mentioned in List-I with their values in List-II and choose the correct option. [R is the gas constant.] List-I List-II (P) Work done in the complete cyclic process (1) RT,   4RT, In 2 (Q) Change in the internal energy of the gas inthe (2)0 process JK (R) Heat given to the gas in the process KL (3) 3RT, (S) Change in the internal energy of the gasinthe (4)  2RT,In2 process MJ (5)  3RTp In 2 (A)P>1;Q53;R>45;S>4 (B)P>4;Q53;R55;S >2 (C)P54;Q51;R52;S>2 (D) P>2;Q>55;R743;S>4 6/8",253,Mathematics,Algebra,Understand,Hard
JEE,2024,Shift 1,"JEE (Advanced) 2024 Paper 1 Q.15 Four identical thin, square metal sheets, S,, Sz, S3 and S,, each of side a are kept parallel to each other with equal distance d (<< a) between them, as shown in the figure. Let Cp = ¢9a7/d, where 9 is the permittivity of free space. S, S, S$; S% a oth ah ee al d dd Match the quantities mentioned in List-I with their values in List-II and choose the correct option. List-I List-II (P) The capacitance between S, and S,, with (1) 3C Sz and S3 not connected, is (Q) The capacitance between 5S; and S4, with (2) Cy /2 S, shorted to S3, is (R) The capacitance between S$, and $3, with (3) Cy /3 S» shorted to S4, is (S) The capacitance between S, and S2, with (4) 2€)/3 S3 shorted to S,, and Sz shorted to S4, is (5) 2Cp (A) P > 3;Q52;R54;8S35 (B) P > 2;Q53;R52;S>1 (C)P>3;Q52;R54;S> 1 (D)P > 3;Q>52;R42;S 55 Q.16 A light ray is incident on the surface of a sphere of refractive index n at an angle of incidence",186,Mathematics,Trigonometry,Understand,Hard
JEE,2024,Shift 1,"The ray partially refracts into the sphere with angle of refraction ¢@g and then partly reflects from the back surface. The reflected ray then emerges out of the sphere after a partial refraction. The total angle of deviation of the emergent ray with respect to the incident ray is a. Match the quantities mentioned in List-I with their values in List-II and choose the correct option. List-I List-I (P) Ifn = 2 and a = 180°, then all the (1) 30° and 0° possible values of @9 will be (Q) Ifn = ¥3 and a = 180°, then all the (2) 60° and 0° possible values of @9 will be (R) Ifn = V3 and a = 180°, then all the (3) 45° and 0° possible values of Go will be (S) Ifn = V2 and 6) = 45°, then all the (4) 150° possible values of a will be (5) 0° (A) P > 5;Q>2;R> 1;8>4 (B) P>5;Q>1;R>2;S>4 (C) P > 3;Q > 2; R> 1;8> 4 (D) P > 3;Q> 1;R>2;S> 5 78",175,Physics,Optics,Understand,Hard
JEE,2024,Shift 1,"JEE (Advanced) 2024 Paper 1 Q.17 The circuit shown in the figure contains an inductor L, a capacitor Cp, a resistor Rg and an ideal battery. The circuit also contains two keys Ki and K2. Initially, both the keys are open and there is no charge on the capacitor. At an instant, key Ki is closed and immediately after this the current in Ry is found to be /J,. After a long time, the current attains a steady state value /,. Thereafter, K2 is closed and simultaneously Ki is opened and the voltage across Cy oscillates with amplitude Vp and angular frequency wo. K, Co = 10 pF 20 V Match the quantities mentioned in List-I with their values in List-[I[ and choose the correct option. List-I List-I (P) The value of J, in Ampere is (1) 0 (Q) The value of J, in Ampere is (2) 2 (R) The value of wy in kilo-radians/s is (3) 4 (S) The value of Vp in Volt is (4) 20 (5) 200 (A)P > 1;Q53;R>52;8 35 (B)P>1;Q52;R53;S>5 (C)P51;Q53;R52;S >4 (D) P>2;Q>55;R743;S>4 END OF THE QUESTION PAPER 8/8",185,Mathematics,Trigonometry,Understand,Hard
JEE,2024,Shift 1,"JEE (Advanced) 2024 C h e m I st ry Paper   SECTION 1 (Maximum Marks: 12) e This section contains FOUR (04) questions. e Each question has FOUR options (A), (B), (C) and (D). ONLY ONE of these four options is the correct answer. e For each question, choose the option corresponding to the correct answer. e Answer to each question will be evaluated according to the following marking scheme: Full Marks : +3. If ONLY the correct option is chosen; Zero Marks :",84,Mathematics,Trigonometry,Understand,Hard
JEE,2024,Shift 1,"If none of the options is chosen (i.e. the question is unanswered); Negative Marks :  1 Inall other cases. Q.1   Acclosed vessel contains 10 g of an ideal gas X at 300 K, which exerts 2 atm pressure. At the same temperature, 80 g of another ideal gas Y is added to it and the pressure becomes 6 atm. The ratio of root mean square velocities of X and Y at 300 K is (A) 2V¥2: V3 (B) 2V2:1 (C) 1:2 (D) 2:1 Q.2 Atroom temperature, disproportionation of an aqueous solution of in situ generated nitrous acid (HNO:) gives the species (A) H30', NOz and NO (B) H30*, NO; and NO2 (C) H30°, NO’ and NO» (D) H30', NO; and N,O0 1/12",122,Mathematics,Probability & Statistics,Understand,Hard
JEE,2024,Shift 1,"JEE (Advanced) 2024 Paper   3   Q Let a <x<az besuch that cotx = as Then 2 V1 [sin ) (sin 6x  cos6x)+ co ) (sin 6x + cos6x) is equal to Vi1-1 vi1+1 (A) (B) 23 2V3 1141 V11-1 (C) (D) 3/2 3/2 Q4 2 2 Consider the ellipse > + * =1. Let S(p,q) be a point in the first quadrant such that 2 2 Poy m7 >1. Two tangents are drawn from 5S to the ellipse, of which one meets the ellipse at one end point of the minor axis and the other meets the ellipse at a point 7 in the fourth quadrant. Let R be the vertex of the ellipse with positive x -coordinate and Obe the center of the ellipse. If the area of the triangle AORT is >. then which of the following options is correct? (A) q=2, p=3N3 (B) g=2, p=4v3 (C) q=1, p=SN3 (D) q=1, p= 63 2/10",156,Mathematics,Trigonometry,Understand,Hard
JEE,2024,Shift 1,"JEE (Advanced) 2024 Paper   Q.3 Aspartame, an artificial sweetener, is a dipeptide aspartyl phenylalanine methyl ester. The structure of aspartame is /  Structures of phenylalanine and aspartic acid are given below. \ fe) Ph LL Ho OH OH H2N HN O fe) KO Phenylalanine Aspartic acid TS (A) (B) HOO 5 Ph fe) “not OMe HO n°) 2 N Ho HoN Aowme O ph (C) (D) Ph fe) fe) H way h hou MeO we O \LOH HoN ~~ ~OH Ph Q.4 Among the following options, select the option in which each complex in Set-I shows geometrical isomerism and the two complexes in Set-II are ionization isomers of each other. [en = H2NCH2CH2NH?2] (A) Set-I: [Ni(CO)4] and [PdCl(PPh;)] Set-II: [Co(NH3)sCl]SO, and [Co(NH3)s(SOx)]Cl (B) Set-I: [Co(en)(NH3)2Ch] and [PdCl(PPh3)>] Set-II: [Co(NHs)c][Cr(CN)c] and [Cr(NH3)s][Co(CN)6] (C) Set-I: [Co(NH3)3(NO2)3] and [Co(en)2Cl:] Set-II: [Co(NH3)sCl]SO4 and [Co(NH3)s(SO4)]C1 (D) Set-I: [Cr(NH3)sCl]Ch and [Co(en)(NH3)2Cl2] Set-II: [Cr(H20)6]Cls and [Cr(H20)sCl]Clo-H20 2/12",150,Unknown,Unknown,Understand,Hard
JEE,2024,Shift 1,"JEE (Advanced) 2024 Paper   SECTION 2 (Maximum Marks: 12) This section contains THREE (03) questions. Each question has FOUR options (A), (B), (C) and (D). ONE OR MORE THAN ONE of these four option(s) is(are) correct answer(s). For each question, choose the option(s) corresponding to (all) the correct answer(s). Answer to each question will be evaluated according to the following marking scheme: Full Marks : +4 ONLY if (all) the correct option(s) is(are) chosen; Partial Marks : +3 If all the four options are correct but ONLY three options are chosen; Partial Marks : +2 If three or more options are correct but ONLY two options are chosen, both of which are correct; Partial Marks +: +1 If twoor more options are correct but ONLY one option is chosen and it is a correct option; Zero Marks : 0 If none of the options is chosen (i.e. the question is unanswered); Negative Marks:  2 In all other cases. For example, in a question, if (A), (B) and (D) are the ONLY three options corresponding to correct answers, then choosing ONLY (A), (B) and (D) will get +4 marks; choosing ONLY (A) and (B) will get +2 marks; choosing ONLY (A) and (D) will get +2 marks; choosing ONLY (B) and (D) will get +2 marks; choosing ONLY (A) will get +1 mark; choosing ONLY (B) will get +1 mark; choosing ONLY (D) will get +1 mark; choosing no option (i.e. the question is unanswered) will get 0 marks; and choosing any other combination of options will get  2 marks. Q.5 Among the following, the correct statement(s) for electrons in an atom is(are) (A) Uncertainty principle rules out the existence of definite paths for electrons. (B) The energy of an electron in 2s orbital of an atom is lower than the energy of an electron that is infinitely far away from the nucleus. (C) According to Bohr’s model, the most negative energy value for an electron is given by n= 1, which corresponds to the most stable orbit. (D) According to Bohr’s model, the magnitude of velocity of electrons increases with increase in values of n. 3/12",356,Mathematics,Algebra,Understand,Hard
