exam,year,month,paper,paper_code,subject,topic,question_number,question_text,question_length,difficulty,bloom_level,source_folder,source_image
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098858,2,1,Medium,Apply,UGC-NET(dec 2023),page_139.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098859,3,1,Medium,Apply,UGC-NET(dec 2023),page_139.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098860,"4 Question Number : 105 Question Id : 87827025043 Question Type : MCQ Option Shuffling : No Is Question Mandatory : No Calculator : None Response Time: N.A Think Time: N.A Minimum Instruction Time : 0 Correct Marks : 2 Wrong Marks: 0 Which of the statement is/are CORRECT ? (A) Moore and Mealy machines are finite state machines with output capabilites. (B) Any given Moore machine has an equivalent Mealy machine. (C) Any given Mealy machine has an equivalent Moore machine. (D) Moore machine is not a finite state machine. Choose the correct answer from the options given below : (1) (A) and (B) Only ( ~-_ ) ) (A), (B) and (C) Only (3) (B) and (D) Only (4) (A), (B) and (D) Only Options:",127,Medium,Apply,UGC-NET(dec 2023),page_139.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098473,"1 87827098474, 2",3,Medium,Apply,UGC-NET(dec 2023),page_14.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098475,3,1,Medium,Apply,UGC-NET(dec 2023),page_14.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098476,"4 Question Number : 9 Question Id : 87827024946 Question Type : MCQ Option Shuffling : No Is Question Mandatory : No Calculator : None Response Time : N.A Think Time : N.A Minimum Instruction Time: 0 Correct Marks : 2 Wrong Marks: 0 eee aa Ht ea Hara at core, Foetal a Cem ates a are a yo foo a2 (aiafcs aH fame eat aed & age pe et feared ae al Bad @) ? (1) femeiga (FI ate) (2) Gere (ae aT) (3) area (fara) (4) Brat srel ae ae ( fis-TR-PR) Options:",95,Medium,Apply,UGC-NET(dec 2023),page_14.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098473,"1 87827098474, 2",3,Medium,Apply,UGC-NET(dec 2023),page_14.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098475,3,1,Medium,Apply,UGC-NET(dec 2023),page_14.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098476,4 Question Number : 10 Question Id : 87827024947 Question Type : MCQ Option Shuffling : No Is Question Mandatory : No Calculator : None Response Time: N.A Think Time: N.A Minimum Instruction Time : 0 Correct Marks : 2 Wrong Marks: 0,43,Medium,Apply,UGC-NET(dec 2023),page_14.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098857,1,1,Medium,Apply,UGC-NET(dec 2023),page_140.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098858,2,1,Medium,Apply,UGC-NET(dec 2023),page_140.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098859,3,1,Medium,Apply,UGC-NET(dec 2023),page_140.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098860,"4 Question Number : 106 Question Id : 87827025044 Question Type : MCQ Option Shuffling : No Is Question Mandatory : No Calculator : None Response Time: N.A Think Time: N.A Minimum Instruction Time : 0 Correct Marks : 2 Wrong Marks: 0 “ a7 : rye . oe ; The statement P(x): “x=x-"". If the universe of disclosure consists of integers, what are the following have truth values : (A) POO} (B) Pil} (C) Pee} (D) 3x Pt) (E) Wx P(r) Choose the correct answer from the options given below : (1) (A), (B) and (E) Only 2) (A), (B) and (C) Only ) (A), (B) and (D) Only ) | 4) (B), (C) and (D) Only (3 Options:",120,Medium,Apply,UGC-NET(dec 2023),page_140.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098861,1,1,Medium,Apply,UGC-NET(dec 2023),page_140.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098862,2,1,Medium,Apply,UGC-NET(dec 2023),page_140.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098863,3,1,Medium,Apply,UGC-NET(dec 2023),page_140.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098864,4 Question Number : 106 Question Id : 87827025044 Question Type : MCQ Option Shuffling : No Is Question Mandatory : No Calculator : None Response Time: N.A Think Time: N.A Minimum Instruction Time : 0 Correct Marks : 2 Wrong Marks: 0,43,Medium,Apply,UGC-NET(dec 2023),page_140.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098861,1,1,Medium,Apply,UGC-NET(dec 2023),page_141.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098862,2,1,Medium,Apply,UGC-NET(dec 2023),page_141.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098863,3,1,Medium,Apply,UGC-NET(dec 2023),page_141.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098864,4 Question Number : 107 Question Id : 87827025045 Question Type : MCQ Option Shuffling : No Is Question Mandatory : No Calculator : None Response Time: N.A Think Time: N.A Minimum Instruction Time : 0 Correct Marks : 2 Wrong Marks: 0,43,Medium,Apply,UGC-NET(dec 2023),page_141.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098865,1,1,Medium,Apply,UGC-NET(dec 2023),page_142.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098866,2,1,Medium,Apply,UGC-NET(dec 2023),page_142.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098867,3,1,Medium,Apply,UGC-NET(dec 2023),page_142.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098868,4 Question Number : 107 Question Id : 87827025045 Question Type : MCQ Option Shuffling : No Is Question Mandatory : No Calculator : None Response Time: N.A Think Time: N.A Minimum Instruction Time : 0 Correct Marks : 2 Wrong Marks: 0 Which of the following statement are truth statements if universe of disclosure is set of integers : (A) Yn(n*20) (8) 3n(n°=2) (C) Yn(n*2n) (D) 3n(n°<0) Choose the correct answer from the options given below : (1) (A) and (B) Only 4 ~-~ | ) (B) and (C) Only (3) (and (D) Only (4) (A) and (C) Only Options:,101,Medium,Apply,UGC-NET(dec 2023),page_142.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098865,1,1,Medium,Apply,UGC-NET(dec 2023),page_143.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098866,2,1,Medium,Apply,UGC-NET(dec 2023),page_143.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098867,3,1,Medium,Apply,UGC-NET(dec 2023),page_143.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098868,4 Question Number : 108 Question Id : 87827025046 Question Type : MCQ Option Shuffling : No Is Question Mandatory : No Calculator : None Response Time: N.A Think Time: N.A Minimum Instruction Time : 0 Correct Marks : 2 Wrong Marks: 0,43,Medium,Apply,UGC-NET(dec 2023),page_143.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098869,1,1,Medium,Apply,UGC-NET(dec 2023),page_144.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098870,2,1,Medium,Apply,UGC-NET(dec 2023),page_144.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098871,3,1,Medium,Apply,UGC-NET(dec 2023),page_144.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098872,4,1,Medium,Apply,UGC-NET(dec 2023),page_144.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098869,1,1,Medium,Apply,UGC-NET(dec 2023),page_145.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098870,2,1,Medium,Apply,UGC-NET(dec 2023),page_146.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098871,3,1,Medium,Apply,UGC-NET(dec 2023),page_146.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098872,"4 Question Number : 109 Question Id : 87827025047 Question Type : MCQ Option Shuffling : No Is Question Mandatory : No Calculator : None Response Time: N.A Think Time: N.A Minimum Instruction Time : 0 Correct Marks : 2 Wrong Marks: 0 Which of the following are example of CSMA channel sensing methods ? (A) I-persistent (B) 2-persistent (C) p-persistent (D) O-persistent Choose the correct answer from the options given below : (1) (A), (B) and (D) Only ( -_ 9 (A), (C) and (D) Only (3) (B), (C) and (D) Only (4) (A), (B) and (C) Only Options:",100,Medium,Apply,UGC-NET(dec 2023),page_146.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098873,"1 87827098874, 2",3,Medium,Apply,UGC-NET(dec 2023),page_146.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098875,3,1,Medium,Apply,UGC-NET(dec 2023),page_146.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098876,4 Question Number : 109 Question Id : 87827025047 Question Type : MCQ Option Shuffling : No Is Question Mandatory : No Calculator : None Response Time: N.A Think Time: N.A Minimum Instruction Time : 0 Correct Marks : 2 Wrong Marks: 0,43,Medium,Apply,UGC-NET(dec 2023),page_146.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098873,"1 87827098874, 2",3,Medium,Apply,UGC-NET(dec 2023),page_147.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098875,3,1,Medium,Apply,UGC-NET(dec 2023),page_147.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098876,4 Question Number : 110 Question Id : 87827025048 Question Type : MCQ Option Shuffling : No Is Question Mandatory : No Calculator : None Response Time: N.A Think Time: N.A Minimum Instruction Time : 0 Correct Marks : 2 Wrong Marks: 0 The selection of Spiral Model based on characteristics of requirements : (A) Are requirements easily understandable and defined ? (B) Do we change requirements quite often ? (C) Can we define requirements early in the cycle ? (D) Requirements are indicating a complex to be built Choose the correct answer from the options given below : (1) (C) Only ( -_ 9 ) (B) Only (3) (B) and (D) Only (4) (A) and (C) Only Options:,119,Medium,Apply,UGC-NET(dec 2023),page_147.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098877,1,1,Medium,Apply,UGC-NET(dec 2023),page_148.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098878,2,1,Medium,Apply,UGC-NET(dec 2023),page_148.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098879,3,1,Medium,Apply,UGC-NET(dec 2023),page_148.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098880,4 Question Number : 110 Question Id : 87827025048 Question Type : MCQ Option Shuffling : No Is Question Mandatory : No Calculator : None Response Time: N.A Think Time: N.A Minimum Instruction Time : 0 Correct Marks : 2 Wrong Marks: 0 The selection of Spiral Model based on characteristics of requirements : (A) Are requirements easily understandable and defined ? (B) Do we change requirements quite often ? (C) Can we define requirements early in the cycle ? (D) Requirements are indicating a complex to be built Choose the correct answer from the options given below : (1) (C) Only 9 ( ~_ ) (B) Only (3) (B) and (D) Only (4) (A) and (C) Only Options:,119,Medium,Apply,UGC-NET(dec 2023),page_148.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098877,1,1,Medium,Apply,UGC-NET(dec 2023),page_148.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098878,2,1,Medium,Apply,UGC-NET(dec 2023),page_148.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098879,3,1,Medium,Apply,UGC-NET(dec 2023),page_148.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098880,4 Question Number : 111 Question Id : 87827025049 Question Type : MCQ Option Shuffling : No Is Question Mandatory : No Calculator : None Response Time: N.A Think Time: N.A Minimum Instruction Time : 0 Correct Marks : 2 Wrong Marks: 0,43,Medium,Apply,UGC-NET(dec 2023),page_148.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098881,1,1,Medium,Apply,UGC-NET(dec 2023),page_149.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098882,2,1,Medium,Apply,UGC-NET(dec 2023),page_149.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098883,3,1,Medium,Apply,UGC-NET(dec 2023),page_149.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098884,4 Question Number : 111 Question Id : 87827025049 Question Type : MCQ Option Shuffling : No Is Question Mandatory : No Calculator : None Response Time : N.A Think Time :N.A Minimum Instruction Time : 0 Correct Marks : 2 Wrong Marks: 0 The work done by UDP is/are : (A) Congestion control (B) Flow control (C) Retransmission (D) Segments transmussion Choose the correct answer from the options given below : (1) (A) and (D) Only ( _ ? ) (C) Only (3) (D) Only (4) (B) and (C) Only Options:,92,Medium,Apply,UGC-NET(dec 2023),page_149.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098477,"1 87827098478, 2 87827098479, 3",5,Medium,Apply,UGC-NET(dec 2023),page_15.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098480,4 Question Number : 10 Question Id : 87827024947 Question Type : MCQ Option Shuffling : No Is Question Mandatory : No Calculator : None Response Time: N.A Think Time: N.A Minimum Instruction Time : 0 Correct Marks : 2 Wrong Marks: 0,43,Medium,Apply,UGC-NET(dec 2023),page_15.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098881,1,1,Medium,Apply,UGC-NET(dec 2023),page_150.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098882,2,1,Medium,Apply,UGC-NET(dec 2023),page_150.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098883,3,1,Medium,Apply,UGC-NET(dec 2023),page_150.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,Algorithms,87827098884,"4 Question Number : 112 Question Id : 87827025050 Question Type : MCQ Option Shuffling : No Is Question Mandatory : No Calculator : None Response Time: N.A Think Time: N.A Minimum Instruction Time : 0 Correct Marks : 2 Wrong Marks: 0 Which of the following statement/s is/are NOT CORRECT ? (A) OSPF is based on distance-vector routing protocol. (B) Both link-state and distance-vector routing are based on the least cost goal. (C) BGP+is based on the path-vector algorithm. (D) The three-node instability can be avoided using split horizon combined with poison reverse. (E) RIP is based on link state algorithm. Choose the correct answer from the options given below : (1) (A), (D) and (E) Only (2) (A) and (B) Only (3) (B) and (C) Only (4) (B), (C) and (E) Only Options:",135,Medium,Apply,UGC-NET(dec 2023),page_150.png
UGC NET,2023,December,Paper 2,2,Computer Science and Applications,General,87827098885,1,1,Medium,Apply,UGC-NET(dec 2023),page_150.png
